CountryName,CountryCode,SeriesName,SeriesCode,[2021_YR2021],[2022_YR2022],[2023_YR2023]
Puerto Rico,PRI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..
Puerto Rico,PRI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..
Puerto Rico,PRI,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..
Puerto Rico,PRI,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..
Puerto Rico,PRI,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..
Puerto Rico,PRI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..
Puerto Rico,PRI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..
Puerto Rico,PRI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.434,4.856,4.636
Puerto Rico,PRI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..
Puerto Rico,PRI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.007,6.857,6.534
Puerto Rico,PRI,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.9,6,5.725
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.9,6,..
Puerto Rico,PRI,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,13.84,10.546,10.121
Puerto Rico,PRI,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..
Puerto Rico,PRI,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,18.825,15.303,14.65
Puerto Rico,PRI,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,..
Puerto Rico,PRI,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,17.055,13.599,13.041
Puerto Rico,PRI,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..
Puerto Rico,PRI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.87310759,99.87310759,..
Puerto Rico,PRI,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Puerto Rico,PRI,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Qatar,QAT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..
Qatar,QAT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..
Qatar,QAT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..
Qatar,QAT,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..
Qatar,QAT,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..
Qatar,QAT,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..
Qatar,QAT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..
Qatar,QAT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.937,83.101,..
Qatar,QAT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.314,80.626,..
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.272,81.559,..
Qatar,QAT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..
Qatar,QAT,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..
Qatar,QAT,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..
Qatar,QAT,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..
Qatar,QAT,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..
Qatar,QAT,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..
Qatar,QAT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..
Qatar,QAT,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..
Qatar,QAT,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,0.28,..,..
Qatar,QAT,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,0.66,..,..
Qatar,QAT,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,0.16,..,..
Qatar,QAT,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0.05,..,..
Qatar,QAT,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,0.17,..,..
Qatar,QAT,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,0.04,..,..
Qatar,QAT,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,0.19,..,..
Qatar,QAT,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,0.45,..,..
Qatar,QAT,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,0.12,..,..
Qatar,QAT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.439,0.38,0.378
Qatar,QAT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,0.45,0.4,..
Qatar,QAT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.078,0.076,0.076
Qatar,QAT,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,0.08,0.08,..
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.14,0.13,0.13
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.14,0.13,..
Qatar,QAT,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2.039,1.588,1.501
Qatar,QAT,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,1.74,1.33,..
Qatar,QAT,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,0.339,0.275,0.267
Qatar,QAT,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,0.31,0.25,..
Qatar,QAT,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,0.693,0.559,0.574
Qatar,QAT,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,0.69,0.54,..
Qatar,QAT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.64887477,96.65481606,..
Qatar,QAT,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Qatar,QAT,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Romania,ROU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99,..,..
Romania,ROU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99,..,..
Romania,ROU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99,..,..
Romania,ROU,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1,..,..
Romania,ROU,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,100,..,..
Romania,ROU,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,100,..,..
Romania,ROU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,100,..,..
Romania,ROU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.6,79.3,..
Romania,ROU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.2,71.5,..
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.8097561,75.30487805,..
Romania,ROU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.8,..,..
Romania,ROU,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0.7,..,..
Romania,ROU,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,1.3,..,..
Romania,ROU,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,3.1,..,..
Romania,ROU,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,3,..,..
Romania,ROU,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,7.1,..,..
Romania,ROU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.2,..,..
Romania,ROU,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,20.1,..,..
Romania,ROU,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.088,1.678,1.574
Romania,ROU,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,1.902,1.308,1.469
Romania,ROU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2.294,2.097,1.698
Romania,ROU,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,13.208,13.728,14.272
Romania,ROU,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,12.61,13.59,13.868
Romania,ROU,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,13.51,13.799,14.476
Romania,ROU,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,5.113,5.206,4.872
Romania,ROU,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,5.12,5.255,5.054
Romania,ROU,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,5.109,5.174,4.749
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.053,5.049,5.12
Romania,ROU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.045,5.045,5.122
Romania,ROU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.986,6.035,5.934
Romania,ROU,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,5.977,6.03,5.939
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.59,5.614,5.589
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.59,5.614,5.592
Romania,ROU,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,21.386,25,22.1
Romania,ROU,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,21.198,24.879,22.248
Romania,ROU,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,21.008,21.642,21.463
Romania,ROU,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,20.944,21.602,21.551
Romania,ROU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,21.149,22.871,21.693
Romania,ROU,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,21.038,22.793,21.801
Romania,ROU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,82.02704009,82.07232484,..
Romania,ROU,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,66.6500664,66.6500664,..
Romania,ROU,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,94.9535042,94.9535042,..
Russian Federation,RUS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,100,..,..
Russian Federation,RUS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,100,..,..
Russian Federation,RUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,100,..,..
Russian Federation,RUS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,1,..,..
Russian Federation,RUS,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,100,..,..
Russian Federation,RUS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,100,..,..
Russian Federation,RUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,100,..,..
Russian Federation,RUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.51,77.77,..
Russian Federation,RUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.51,67.57,..
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.9002439,72.54560976,..
Russian Federation,RUS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2,..,..
Russian Federation,RUS,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0.1,..,..
Russian Federation,RUS,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,0.2,..,..
Russian Federation,RUS,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,0.6,..,..
Russian Federation,RUS,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,0.4,..,..
Russian Federation,RUS,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,2,..,..
Russian Federation,RUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,11,..,..
Russian Federation,RUS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,15.9,..,..
Russian Federation,RUS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.687,2.597,1.877
Russian Federation,RUS,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.754,2.665,2.042
Russian Federation,RUS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,4.616,2.512,1.669
Russian Federation,RUS,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.347,9.606,8.264
Russian Federation,RUS,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,12.287,10.808,9.079
Russian Federation,RUS,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,10.801,8.92,7.799
Russian Federation,RUS,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.155,4.174,3.407
Russian Federation,RUS,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,4.342,4.464,3.668
Russian Federation,RUS,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,3.99,3.93,3.186
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.833,3.961,3.188
Russian Federation,RUS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.833,3.961,3.188
Russian Federation,RUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.669,3.777,2.969
Russian Federation,RUS,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,4.669,3.777,2.969
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.749,3.867,3.076
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.749,3.867,3.076
Russian Federation,RUS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,17.39,15.462,11.809
Russian Federation,RUS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,17.453,15.564,11.88
Russian Federation,RUS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,15.186,13.545,10.653
Russian Federation,RUS,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,15.247,13.645,10.674
Russian Federation,RUS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,16.157,14.388,11.162
Russian Federation,RUS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,16.22,14.49,11.196
Russian Federation,RUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,76.13550914,76.23310714,..
Russian Federation,RUS,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..
Russian Federation,RUS,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..
Rwanda,RWA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,77,..
Rwanda,RWA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,81,..
Rwanda,RWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,79,..
Rwanda,RWA,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,1,..
Rwanda,RWA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,92,..
